timestamp,order_id,agent_id,agent_type,order_type,side,price,quantity,mid_price,spread,distance_from_mid,is_aggressive,volatility,momentum,order_book_imbalance,time_since_last_trade,resulted_in_trade,was_toxic,trade_price
179,419,1,market_maker,LIMIT,SELL,427.87420676779044,1,425.24103001918377,3.7928343009735954,0.00619219821870877,False,0.002996551972364456,0.0015356739960825057,0.25,0,True,True,427.87420676779044
181,420,1,market_maker,LIMIT,BUY,423.73563088220664,1,425.24103001918377,3.7928343009735954,-0.0035401079169364723,False,0.0031638024886504142,0.0004110007643532854,0.1111111111111111,0,True,True,423.73563088220664
181,421,1,market_maker,LIMIT,SELL,427.5969112161993,1,425.4365390259386,3.40181628746393,0.0050780127988230925,False,0.0031638024886504142,0.0004110007643532854,0.1111111111111111,0,True,True,427.5969112161993
182,422,1,market_maker,LIMIT,BUY,423.93044776597884,1,425.4365390259386,3.40181628746393,-0.0035401079169364307,False,0.0029210707292956642,0.0001335995625273815,0.0,0,True,True,423.93044776597884
182,423,1,market_maker,LIMIT,SELL,427.79350336395026,1,425.5339474678247,3.206999403691725,0.005309930992747436,False,0.0029210707292956642,0.0001335995625273815,0.0,0,True,True,427.79350336395026
183,424,1,market_maker,LIMIT,BUY,424.2333880462711,1,425.5339474678247,3.206999403691725,-0.003056300042082866,False,0.0019690775582777145,0.00045976044867075195,0.0,0,True,False,424.2333880462711
183,425,1,market_maker,LIMIT,SELL,427.685574784314,1,425.68541760797086,2.9040591233994633,0.004698674405109973,False,0.0019690775582777145,0.00045976044867075195,0.0,0,True,True,427.685574784314
183,426,4,informed,MARKET,BUY,,8,425.68541760797086,2.9040591233994633,,True,0.0019690775582777145,0.00045976044867075195,0.0,0,True,True,427.87420676779044
184,427,1,market_maker,LIMIT,BUY,428.4404930643139,1,427.87420676779044,0.0,0.0013234878091887053,True,0.0018450641777559235,0.0006888268722040318,1.0,0,True,False,428.4404930643139
184,428,1,market_maker,LIMIT,SELL,431.15878833217715,1,427.87420676779044,0.0,0.007676512190811427,False,0.0018450641777559235,0.0006888268722040318,1.0,0,True,False,431.15878833217715
185,429,5,uninformed,MARKET,BUY,,4,429.7996406982455,2.7182952678632546,,True,0.002122556717421838,0.005729803433040848,0.6666666666666666,0,True,False,431.15878833217715
186,430,1,market_maker,LIMIT,BUY,431.94392261956625,1,431.15878833217715,0.0,0.0018209863944236907,True,0.0019499071062101493,0.010024331209775828,1.0,0,True,False,431.94392261956625
186,431,1,market_maker,LIMIT,SELL,434.6852419281098,1,431.15878833217715,0.0,0.008179013605576258,False,0.0019499071062101493,0.010024331209775828,1.0,0,True,True,434.6852419281098
186,432,3,informed,MARKET,BUY,,8,433.314582273838,2.7413193085435523,,True,0.0019499071062101493,0.010024331209775828,0.6666666666666666,0,True,True,434.6852419281098
187,433,1,market_maker,LIMIT,BUY,435.71172619176724,1,434.6852419281098,0.0,0.002361442636295441,True,0.0020173011822697323,0.007676512190811427,1.0,0,True,False,435.71172619176724
187,434,1,market_maker,LIMIT,SELL,438.44029532566157,1,434.6852419281098,0.0,0.00863855736370454,False,0.0020173011822697323,0.007676512190811427,1.0,0,True,False,438.44029532566157
187,435,5,uninformed,MARKET,BUY,,3,437.0760107587144,2.728569133894325,,True,0.0020173011822697323,0.007676512190811427,0.6666666666666666,0,True,False,438.44029532566157
188,436,7,uninformed,MARKET,BUY,,2,438.44029532566157,0.0,,True,0.0028143044028559696,0.011367159874603919,1.0,0,False,False,
189,437,1,market_maker,LIMIT,BUY,439.70105557379804,1,438.44029532566157,0.0,0.002875557428406573,True,0.0032676676471868047,0.016888225847491087,1.0,0,True,True,439.70105557379804
189,438,1,market_maker,LIMIT,SELL,442.440818621433,1,438.44029532566157,0.0,0.009124442571593323,False,0.0032676676471868047,0.016888225847491087,1.0,0,True,False,442.440818621433
189,439,13,uninformed,MARKET,BUY,,3,441.0709370976155,2.7397630476349377,,True,0.0032676676471868047,0.016888225847491087,0.6666666666666666,0,True,False,442.440818621433
190,440,1,market_maker,LIMIT,BUY,443.9343030133609,1,442.440818621433,0.0,0.003375557428406641,True,0.003282791070671543,0.00863855736370454,1.0,0,True,True,443.9343030133609
190,441,1,market_maker,LIMIT,SELL,446.69906487158374,1,442.440818621433,0.0,0.009624442571593419,False,0.003282791070671543,0.00863855736370454,1.0,0,True,True,446.69906487158374
190,442,3,informed,MARKET,BUY,,8,445.3166839424723,2.764761858222869,,True,0.003282791070671543,0.00863855736370454,0.6666666666666666,0,True,True,446.69906487158374
191,443,1,market_maker,LIMIT,BUY,448.40973056225243,1,446.69906487158374,0.0,0.003829570789812309,True,0.0034741326944010605,0.009124442571593323,1.0,0,True,True,448.40973056225243
191,444,1,market_maker,LIMIT,SELL,451.24218608911724,1,446.69906487158374,0.0,0.010170429210187723,False,0.0034741326944010605,0.009124442571593323,1.0,0,True,True,451.24218608911724
191,445,3,informed,MARKET,BUY,,8,449.82595832568484,2.8324555268648055,,True,0.0034741326944010605,0.009124442571593323,0.6666666666666666,0,True,True,451.24218608911724
191,446,14,uninformed,MARKET,BUY,,3,451.24218608911724,0.0,,True,0.0034741326944010605,0.009124442571593323,1.0,0,False,False,
192,447,1,market_maker,LIMIT,BUY,453.18483435460814,1,451.24218608911724,0.0,0.004305112255411427,True,0.003505147572955377,0.018836702816714845,1.0,0,True,False,453.18483435460814
192,448,1,market_maker,LIMIT,SELL,456.06817061496315,1,451.24218608911724,0.0,0.010694887744588695,False,0.003505147572955377,0.018836702816714845,1.0,0,True,True,456.06817061496315
192,449,4,informed,MARKET,BUY,,8,454.62650248478565,2.8833362603550086,,True,0.003505147572955377,0.018836702816714845,0.6666666666666666,0,True,True,456.06817061496315
192,450,15,uninformed,MARKET,BUY,,4,456.06817061496315,0.0,,True,0.003505147572955377,0.018836702816714845,1.0,0,False,False,
193,451,1,market_maker,LIMIT,BUY,458.25068450777655,1,456.06817061496315,0.0,0.004785499259618355,True,0.0032465994131853815,0.01989275649364305,1.0,0,True,False,458.25068450777655
193,452,1,market_maker,LIMIT,SELL,461.18274745198914,1,456.06817061496315,0.0,0.011214500740381614,False,0.0032465994131853815,0.01989275649364305,1.0,0,True,False,461.18274745198914
194,453,14,uninformed,MARKET,SELL,,1,459.71671597988285,2.932062944212589,,True,0.003461256541769486,0.020974088553493662,0.6666666666666666,0,True,False,458.25068450777655
195,454,1,market_maker,LIMIT,BUY,459.1082084755404,1,457.18379090329864,7.9979130973810015,0.004209286528814799,True,0.0033414358782154546,0.01878044684654539,0.6666666666666666,0,True,False,459.1082084755404
195,455,1,market_maker,LIMIT,SELL,462.11713019460643,1,460.14547796376473,2.074538976448764,0.0042848453918674844,False,0.0033414358782154546,0.01878044684654539,0.6666666666666666,0,True,False,462.11713019460643
195,456,7,uninformed,MARKET,SELL,,2,460.14547796376473,2.074538976448764,,True,0.0033414358782154546,0.01878044684654539,0.42857142857142855,0,True,False,453.18483435460814
196,457,1,market_maker,LIMIT,BUY,456.2040049638833,1,454.7962390071208,12.77301688973671,0.0030953773053089112,True,0.005190798527529111,0.0024461700250451327,0.42857142857142855,0,True,True,456.2040049638833
196,458,1,market_maker,LIMIT,SELL,459.3008241574509,1,458.69337620793624,4.9787424881058655,0.001324300678890324,False,0.005190798527529111,0.0024461700250451327,0.42857142857142855,0,True,False,459.3008241574509
196,459,13,uninformed,MARKET,BUY,,3,457.7524145606671,3.096819193567626,,True,0.005190798527529111,0.0024461700250451327,0.25,0,True,False,462.11713019460643
197,460,1,market_maker,LIMIT,BUY,464.2036387085185,1,462.11713019460643,0.0,0.00451510748591682,True,0.006306538801725106,-0.01070328052412473,1.0,0,True,True,464.2036387085185
197,461,1,market_maker,LIMIT,SELL,467.42449576380807,1,462.11713019460643,0.0,0.011484892514083177,False,0.006306538801725106,-0.01070328052412473,1.0,0,True,False,467.42449576380807
198,462,1,market_maker,LIMIT,BUY,467.856815061094,1,465.8140672361633,3.220857055289571,0.004385328757997869,True,0.007140610654010289,0.010790713471185301,0.6666666666666666,0,True,False,467.42449576380807
198,463,1,market_maker,LIMIT,SELL,471.22434448701125,1,467.42449576380807,0.0,0.008129331598237989,False,0.007140610654010289,0.010790713471185301,1.0,0,True,False,471.22434448701125
198,464,9,uninformed,MARKET,BUY,,1,467.7139915977649,7.020705778492754,,True,0.007140610654010289,0.010790713471185301,0.6666666666666666,0,True,False,471.22434448701125
199,465,1,market_maker,LIMIT,BUY,473.5296625237934,1,471.22434448701125,0.0,0.004892187901055415,True,0.006849186790376548,0.024225856073691026,1.0,0,True,True,473.5296625237934
199,466,1,market_maker,LIMIT,SELL,476.92984030650837,1,471.22434448701125,0.0,0.012107812098944692,False,0.006849186790376548,0.024225856073691026,1.0,0,True,False,476.92984030650837
199,467,12,uninformed,MARKET,BUY,,2,475.2297514151509,3.400177782714991,,True,0.006849186790376548,0.024225856073691026,0.6666666666666666,0,True,False,476.92984030650837
200,468,1,market_maker,LIMIT,BUY,479.4940836824541,1,476.92984030650837,0.0,0.005376563090071673,True,0.006985738235180165,0.01970758861193827,1.0,0,True,False,479.4940836824541
200,469,1,market_maker,LIMIT,SELL,482.9503340560797,1,476.92984030650837,0.0,0.012623436909928239,False,0.006985738235180165,0.01970758861193827,1.0,0,True,False,482.9503340560797
201,470,1,market_maker,LIMIT,BUY,483.8063696379781,1,481.2222088692669,3.4562503736256076,0.005369994819614005,True,0.007127592414695431,0.023863111597936124,0.6666666666666666,0,True,False,482.9503340560797
201,471,1,market_maker,LIMIT,SELL,487.3000478602026,1,482.9503340560797,0.0,0.009006544767433138,False,0.007127592414695431,0.023863111597936124,1.0,0,True,True,487.3000478602026
201,472,3,informed,MARKET,BUY,,8,483.39706577132836,7.8059641777484785,,True,0.007127592414695431,0.023863111597936124,0.6666666666666666,0,True,True,487.3000478602026
201,473,4,informed,MARKET,BUY,,8,487.3000478602026,0.0,,True,0.007127592414695431,0.023863111597936124,1.0,0,False,False,
202,474,1,market_maker,LIMIT,BUY,490.172411511669,1,487.3000478602026,0.0,0.0058944456584384105,True,0.0070853989017942995,0.02121678240783515,1.0,0,True,False,490.172411511669
202,475,1,market_maker,LIMIT,SELL,493.68638511808,1,487.3000478602026,0.0,0.01310555434156152,False,0.0070853989017942995,0.02121678240783515,1.0,0,True,True,493.68638511808
202,476,7,uninformed,MARKET,SELL,,1,491.9293983148745,3.513973606411014,,True,0.0070853989017942995,0.02121678240783515,0.6666666666666666,0,True,False,490.172411511669
203,477,1,market_maker,LIMIT,BUY,489.21985180190774,1,486.59023440026704,14.192301435625893,0.005404172167330404,True,0.007214437730538163,0.021743675227009512,0.6666666666666666,0,True,True,489.21985180190774
203,478,1,market_maker,LIMIT,SELL,492.7192412178311,1,491.4531184599939,4.466533316172274,0.0025762839023276275,False,0.007214437730538163,0.021743675227009512,0.6666666666666666,0,True,True,492.7192412178311
203,479,2,informed,MARKET,BUY,,7,490.9695465098694,3.4993894159233605,,True,0.007214437730538163,0.021743675227009512,0.42857142857142855,0,True,True,493.68638511808
203,480,9,uninformed,MARKET,BUY,,2,493.68638511808,0.0,,True,0.007214437730538163,0.021743675227009512,1.0,0,False,False,
204,481,1,market_maker,LIMIT,BUY,496.8169308855277,1,493.68638511808,0.0,0.006341162855238423,True,0.007716779468019259,0.011154982941484398,1.0,0,True,False,496.8169308855277
204,482,1,market_maker,LIMIT,SELL,500.42956705299395,1,493.68638511808,0.0,0.013658837144761647,False,0.007716779468019259,0.011154982941484398,1.0,0,True,True,500.42956705299395
204,483,2,informed,MARKET,BUY,,8,498.6232489692608,3.612636167466235,,True,0.007716779468019259,0.011154982941484398,0.6666666666666666,0,True,True,500.42956705299395
204,484,10,uninformed,MARKET,BUY,,1,500.42956705299395,0.0,,True,0.007716779468019259,0.011154982941484398,1.0,0,False,False,
205,485,1,market_maker,LIMIT,BUY,503.83155926051336,1,500.42956705299395,0.0,0.006798143897758848,True,0.006815290815751619,0.01310555434156152,1.0,0,True,False,503.83155926051336
205,486,1,market_maker,LIMIT,SELL,507.53659575358745,1,500.42956705299395,0.0,0.014201856102241239,False,0.006815290815751619,0.01310555434156152,1.0,0,True,False,507.53659575358745
206,487,12,uninformed,MARKET,BUY,,3,505.6840775070504,3.7050364930740898,,True,0.004881115206164366,0.028441451706864167,0.6666666666666666,0,True,False,507.53659575358745
207,488,1,market_maker,LIMIT,BUY,511.2307135867003,1,507.53659575358745,0.0,0.007278525064045551,True,0.004503125270315033,0.02430225493478169,1.0,0,True,False,511.2307135867003
207,489,1,market_maker,LIMIT,SELL,515.0082830270535,1,507.53659575358745,0.0,0.014721474935954375,False,0.004503125270315033,0.02430225493478169,1.0,0,True,False,515.0082830270535
207,490,5,uninformed,MARKET,SELL,,3,513.119498306877,3.7775694403532043,,True,0.004503125270315033,0.02430225493478169,0.6666666666666666,0,True,False,496.8169308855277
207,491,9,uninformed,MARKET,BUY,,3,502.1140674144806,25.788431225145757,,True,0.004503125270315033,0.02430225493478169,0.6666666666666666,0,True,False,515.0082830270535
208,492,1,market_maker,LIMIT,BUY,518.234458212436,1,515.0082830270535,0.0,0.006264317083251791,True,0.004906195434248283,0.014201856102241239,1.0,0,True,True,518.234458212436
208,493,1,market_maker,LIMIT,SELL,522.082273502212,1,515.0082830270535,0.0,0.013735682916748261,False,0.004906195434248283,0.014201856102241239,1.0,0,True,False,522.082273502212
209,494,1,market_maker,LIMIT,BUY,523.4268234185063,1,520.158365857324,3.8478152897760083,0.006283581646899335,True,0.005135509561531748,0.018438795949380252,0.6666666666666666,0,True,False,522.082273502212
209,495,1,market_maker,LIMIT,SELL,527.2930756132882,1,522.082273502212,0.0,0.009980806427541181,False,0.005135509561531748,0.018438795949380252,1.0,0,True,False,527.2930756132882
209,496,12,uninformed,MARKET,BUY,,2,522.7637669128621,9.0586174008522,,True,0.005135509561531748,0.018438795949380252,0.6666666666666666,0,True,False,527.2930756132882
210,497,1,market_maker,LIMIT,BUY,530.869215249017,1,527.2930756132882,0.0,0.0067820720603421,True,0.005079432014944111,0.024868689685313947,1.0,0,True,True,530.869215249017
210,498,1,market_maker,LIMIT,SELL,534.7900905654386,1,527.2930756132882,0.0,0.01421792793965802,False,0.005079432014944111,0.024868689685313947,1.0,0,True,False,534.7900905654386
210,499,12,uninformed,MARKET,BUY,,1,532.8296529072278,3.920875316421643,,True,0.005079432014944111,0.024868689685313947,0.6666666666666666,0,True,False,534.7900905654386
212,500,1,market_maker,LIMIT,BUY,538.6619552883416,1,534.7900905654386,0.0,0.007239970955350344,True,0.005321524805563718,0.02812936534049317,1.0,0,True,True,538.6619552883416
212,501,1,market_maker,LIMIT,SELL,542.6836078349753,1,534.7900905654386,0.0,0.014760029044649644,False,0.005321524805563718,0.02812936534049317,1.0,0,True,False,542.6836078349753
213,502,12,uninformed,MARKET,BUY,,1,540.6727815616584,4.021652546633732,,True,0.004970837361080285,0.01421792793965802,0.6666666666666666,0,True,False,542.6836078349753
214,503,1,market_maker,LIMIT,BUY,546.8504182205887,1,542.6836078349753,0.0,0.0076781578169217565,True,0.0047763595863175145,0.010999999999999994,1.0,0,True,True,546.8504182205887
214,504,1,market_maker,LIMIT,SELL,550.9985204295664,1,542.6836078349753,0.0,0.015321842183078358,False,0.0047763595863175145,0.010999999999999994,1.0,0,True,False,550.9985204295664
215,505,1,market_maker,LIMIT,BUY,553.2207883552287,1,548.9244693250776,4.148102208977662,0.007826794523176627,True,0.004981645242317642,0.014760029044649644,0.6666666666666666,0,True,False,550.9985204295664
215,506,1,market_maker,LIMIT,SELL,557.2534130894032,1,550.9985204295664,0.0,0.011351922787307034,False,0.004981645242317642,0.014760029044649644,1.0,0,True,False,557.2534130894032
216,507,2,informed,MARKET,BUY,,8,552.051915654996,10.402994868814517,,True,0.005022911048240164,0.015261888604018971,0.6666666666666666,0,True,False,557.2534130894032
217,508,1,market_maker,LIMIT,BUY,562.0228441961536,1,557.2534130894032,0.0,0.008558819012536432,True,0.004814362352641335,0.017262927578364486,1.0,0,True,True,562.0228441961536
217,509,1,market_maker,LIMIT,SELL,565.8580638967986,1,557.2534130894032,0.0,0.01544118098746377,False,0.004814362352641335,0.017262927578364486,1.0,0,True,False,565.8580638967986
218,510,1,market_maker,LIMIT,BUY,568.7683858216247,1,563.9404540464761,3.835219700644984,0.00856106658159822,True,0.004444177863334849,0.015173205476823475,0.6666666666666666,0,True,False,565.8580638967986
218,511,1,market_maker,LIMIT,SELL,572.6470931684429,1,565.8580638967986,0.0,0.011997760047619384,False,0.004444177863334849,0.015173205476823475,1.0,0,True,False,572.6470931684429
219,512,1,market_maker,LIMIT,BUY,572.1908679157232,1,567.3349686822983,10.624248972289251,0.008559139664356138,True,0.004545398758920481,0.021535181844944126,0.6666666666666666,0,True,True,572.1908679157232
219,513,1,market_maker,LIMIT,SELL,576.0951086972486,1,572.4189805420831,0.4562252527197188,0.006422093396840606,False,0.004545398758920481,0.021535181844944126,0.6666666666666666,0,True,False,576.0951086972486
220,514,1,market_maker,LIMIT,BUY,577.3162956070884,1,572.4189805420831,0.4562252527197188,0.00855547288171244,True,0.00430499435860801,0.01809150981597952,0.42857142857142855,0,True,False,572.6470931684429
220,515,1,market_maker,LIMIT,SELL,581.2597210100879,1,574.1429883064859,3.904240781525459,0.012395401230264579,False,0.00430499435860801,0.01809150981597952,0.6666666666666666,0,True,False,581.2597210100879
220,516,3,informed,MARKET,SELL,,6,574.1429883064859,3.904240781525459,,True,0.00430499435860801,0.01809150981597952,0.42857142857142855,0,True,True,518.234458212436
221,517,1,market_maker,LIMIT,BUY,535.6166357089146,1,532.6574802495782,86.8752568953409,0.005555456497015536,True,0.003780002891466429,0.015034435701093035,0.42857142857142855,0,True,True,535.6166357089146
221,518,1,market_maker,LIMIT,SELL,539.2861594347341,1,555.8558722030816,40.47847298833403,-0.0298093689334881,True,0.003780002891466429,0.015034435701093035,0.42857142857142855,0,True,False,539.2861594347341
221,519,4,informed,MARKET,SELL,,2,537.4513975718244,3.669523725819545,,True,0.003780002891466429,0.015034435701093035,0.25,0,True,True,489.21985180190774
221,520,12,uninformed,MARKET,BUY,,1,509.39012155859416,59.79207575228003,,True,0.003780002891466429,0.015034435701093035,0.25,0,True,False,539.2861594347341
222,521,1,market_maker,LIMIT,BUY,529.0058409416764,1,527.7945961898514,96.60102501479452,0.002294916925199653,True,0.025437263284165273,-0.06112348144741127,0.42857142857142855,0,True,False,529.0058409416764
222,522,1,market_maker,LIMIT,SELL,535.5558595732538,1,552.5504748194626,47.08926775557222,-0.030756674766701703,True,0.025437263284165273,-0.06112348144741127,0.42857142857142855,0,True,False,535.5558595732538
223,523,1,market_maker,LIMIT,BUY,533.4800212828976,1,532.2808502574651,6.550018631577359,0.002252891541847652,True,0.025221514913136307,-0.07795755533817592,0.25,0,True,False,533.4800212828976
223,524,1,market_maker,LIMIT,SELL,540.1304536864094,1,534.5179404280757,2.0758382903561596,0.01050014009602531,False,0.025221514913136307,-0.07795755533817592,0.25,0,True,False,540.1304536864094
224,525,1,market_maker,LIMIT,BUY,535.735263741199,1,534.5179404280757,2.0758382903561596,0.00227742274122435,True,0.025398886193417996,-0.000707077260863014,0.1111111111111111,0,True,False,535.5558595732538
224,526,1,market_maker,LIMIT,SELL,542.3874221022296,1,536.8052374846535,6.650432403511786,0.010398901180124365,False,0.025398886193417996,-0.000707077260863014,0.25,0,True,False,542.3874221022296
224,527,12,uninformed,MARKET,SELL,,3,536.8052374846535,6.650432403511786,,True,0.025398886193417996,-0.000707077260863014,0.1111111111111111,0,True,False,479.4940836824541
225,528,1,market_maker,LIMIT,BUY,507.2377883086393,1,506.8300581051014,66.60079116261602,0.000804471236497553,True,0.0250683711027182,0.012738562097376708,0.1111111111111111,0,True,True,507.2377883086393
225,529,1,market_maker,LIMIT,SELL,513.5179487150349,1,523.6841209975244,32.89266537777007,-0.019412794611997658,True,0.0250683711027182,0.012738562097376708,0.1111111111111111,0,True,False,513.5179487150349
226,530,1,market_maker,LIMIT,BUY,510.40542860298166,1,510.3778685118371,6.2801604063955665,5.399938524942452e-05,True,0.029287161814318976,-0.04781459287902827,0.0,0,True,False,510.40542860298166
226,531,1,market_maker,LIMIT,SELL,517.4955985798583,1,511.96168865900825,3.1125201120532324,0.010809226634409232,False,0.029287161814318976,-0.04781459287902827,0.0,0,True,False,517.4955985798583
226,532,6,uninformed,MARKET,BUY,,2,511.96168865900825,3.1125201120532324,,True,0.029287161814318976,-0.04781459287902827,0.0,0,True,False,517.4955985798583
226,533,13,uninformed,MARKET,BUY,,1,525.2679411446956,29.725025083427738,,True,0.029287161814318976,-0.04781459287902827,0.1111111111111111,0,True,False,540.1304536864094
227,534,1,market_maker,LIMIT,BUY,527.2102877426952,1,526.3964253526057,31.98199349924795,0.0015461016657633288,True,0.029124415280839838,-0.045162323077324006,0.25,0,True,False,527.2102877426952
227,535,1,market_maker,LIMIT,SELL,534.5313021935104,1,534.7988549224624,15.17713435953442,-0.0005002866526158626,True,0.029124415280839838,-0.045162323077324006,0.25,0,True,False,534.5313021935104
228,536,1,market_maker,LIMIT,BUY,531.6045138260689,1,530.8707949681028,7.321014450815255,0.0013821043932359875,True,0.03122908965898254,0.038605380510890686,0.1111111111111111,0,True,False,531.6045138260689
228,537,1,market_maker,LIMIT,SELL,539.1618796245945,1,533.0679080097897,2.9267883674415316,0.011431886112890652,False,0.03122908965898254,0.038605380510890686,0.1111111111111111,0,True,False,539.1618796245945
228,538,13,uninformed,MARKET,BUY,,2,533.0679080097897,2.9267883674415316,,True,0.03122908965898254,0.038605380510890686,0.0,0,True,False,539.1618796245945
229,539,1,market_maker,LIMIT,BUY,538.2780495476945,1,536.9959679641493,10.782908276160697,0.002387506908861691,True,0.03135807860412846,0.04015245903200918,0.25,0,True,False,538.2780495476945
229,540,1,market_maker,LIMIT,SELL,545.9168097719228,1,540.3327358249621,4.109372554535071,0.010334509787631252,False,0.03135807860412846,0.04015245903200918,0.25,0,True,False,545.9168097719228
230,541,1,market_maker,LIMIT,BUY,541.6288136148487,1,540.3327358249621,4.109372554535071,0.002398666051405822,True,0.03151526558980989,0.020136045955181998,0.1111111111111111,0,True,False,541.6288136148487
230,542,1,market_maker,LIMIT,SELL,549.3029800157499,1,542.0081178585392,0.7586084873809114,0.013458953688798047,False,0.03151526558980989,0.020136045955181998,0.1111111111111111,0,True,False,549.3029800157499
230,543,5,uninformed,MARKET,BUY,,1,542.0081178585392,0.7586084873809114,,True,0.03151526558980989,0.020136045955181998,0.0,0,True,False,542.3874221022296
231,544,1,market_maker,LIMIT,BUY,545.367344532625,1,543.7728116933857,4.287996157074076,0.002932351167528333,True,0.021666708567659586,0.01782343452784558,0.1111111111111111,0,True,False,545.367344532625
231,545,1,market_maker,LIMIT,SELL,553.0537350880142,1,545.6420771522739,0.5494652392977741,0.013583369476236005,False,0.021666708567659586,0.01782343452784558,0.1111111111111111,0,True,False,553.0537350880142
232,546,1,market_maker,LIMIT,BUY,547.2382238460459,1,545.6420771522739,0.5494652392977741,0.002925263209359364,True,0.02135698689916634,0.012619915480797257,0.0,0,True,False,545.9168097719228
232,547,1,market_maker,LIMIT,SELL,554.9587720015475,1,547.3351622741875,3.9356354831248836,0.01392859485892287,False,0.02135698689916634,0.012619915480797257,0.1111111111111111,0,True,False,554.9587720015475
233,548,1,market_maker,LIMIT,BUY,548.9484041940128,1,547.3351622741875,3.9356354831248836,0.002947447982552917,True,0.021280567087389582,0.009826058973098652,0.0,0,True,False,548.9484041940128
233,549,1,market_maker,LIMIT,SELL,556.668623599846,1,549.1256921048814,0.3545758217370576,0.013736256750346901,False,0.021280567087389582,0.009826058973098652,0.0,0,True,False,556.668623599846
234,550,1,market_maker,LIMIT,BUY,550.744662835238,1,549.1256921048814,0.3545758217370576,0.002948269865412558,True,0.021275117321968965,0.006551174505595631,0.0,0,True,False,549.3029800157499
234,551,1,market_maker,LIMIT,SELL,558.4892352166224,1,551.0010696410135,4.105330894001327,0.013590110778709762,False,0.021275117321968965,0.006551174505595631,0.0,0,True,False,558.4892352166224
234,552,6,uninformed,MARKET,BUY,,1,551.0010696410135,4.105330894001327,,True,0.021275117321968965,0.006551174505595631,0.0,0,True,False,553.0537350880142
235,553,10,uninformed,MARKET,BUY,,1,551.9535880977801,6.010367807534635,,True,0.008190751780266424,0.006384432393463096,0.0,0,True,False,554.9587720015475
236,554,1,market_maker,LIMIT,BUY,555.0065687177165,1,552.8085138969294,7.720219405833177,0.003976159493804247,True,0.008259008288131944,0.008438021420737789,0.1111111111111111,0,True,False,555.0065687177165
236,555,1,market_maker,LIMIT,SELL,562.7722463818749,1,555.8375961587813,1.662054882129496,0.012476036653541992,False,0.008259008288131944,0.008438021420737789,0.1111111111111111,0,True,False,562.7722463818749
236,556,3,informed,MARKET,SELL,,8,555.8375961587813,1.662054882129496,,True,0.008259008288131944,0.008438021420737789,0.0,0,True,False,510.40542860298166
237,557,1,market_maker,LIMIT,BUY,531.9513834262698,1,531.9532059542427,49.43083529120668,-3.426105816220067e-06,False,0.0029136817035462998,0.006706700933863052,0.0,0,True,False,531.9513834262698
237,558,1,market_maker,LIMIT,SELL,539.4023733655749,1,544.3100035130578,24.717240173576215,-0.009016240957925317,True,0.0029136817035462998,0.006706700933863052,0.0,0,True,False,539.4023733655749
238,559,15,uninformed,MARKET,BUY,,3,535.6768783959224,7.4509899393051455,,True,0.01394230250146234,-0.036235623021249934,0.0,0,True,False,558.4892352166224
239,560,1,market_maker,LIMIT,BUY,548.0367090899882,1,547.3618149040724,30.820862955605094,0.0012329946436510381,True,0.01360691551053901,-0.030990180270995663,0.25,0,True,False,548.0367090899882
239,561,1,market_maker,LIMIT,SELL,555.9920715715258,1,555.4044777359316,14.735537291886658,0.0010579566048684631,False,0.01360691551053901,-0.030990180270995663,0.25,0,True,True,555.9920715715258
240,562,1,market_maker,LIMIT,BUY,552.6410832352005,1,552.014390330757,7.955362481537577,0.0011352836364791634,True,0.015186691543318127,0.028966098478886013,0.1111111111111111,0,True,False,552.6410832352005
240,563,1,market_maker,LIMIT,SELL,560.7719420619364,1,554.3165774033632,3.3509883363252584,0.01164562800703649,False,0.015186691543318127,0.028966098478886013,0.1111111111111111,0,True,True,560.7719420619364
240,564,12,uninformed,MARKET,SELL,,3,554.3165774033632,3.3509883363252584,,True,0.015186691543318127,0.028966098478886013,0.0,0,True,False,531.9513834262698
241,565,1,market_maker,LIMIT,BUY,532.0792200290332,1,531.6149299400826,48.754283262886474,0.0008733578814330195,True,0.015277083352613702,0.030498818585855573,0.0,0,True,True,532.0792200290332
241,566,1,market_maker,LIMIT,SELL,538.5932488702931,1,544.0356458002796,23.912851542492604,-0.010003750621856123,True,0.015277083352613702,0.030498818585855573,0.0,0,True,True,538.5932488702931
241,567,4,informed,MARKET,SELL,,8,535.3362344496632,6.514028841259915,,True,0.015277083352613702,0.030498818585855573,0.0,0,True,True,439.70105557379804
241,568,8,uninformed,MARKET,SELL,,3,487.15248753103015,102.88152267852587,,True,0.015277083352613702,0.030498818585855573,0.0,0,True,False,428.4404930643139
242,569,1,market_maker,LIMIT,BUY,479.0032524548002,1,481.4133184582821,114.35986082402201,-0.0050062304283564705,False,0.01959699917600236,-0.02876869473759243,0.0,0,True,False,479.0032524548002
242,570,1,market_maker,LIMIT,SELL,485.2676244171389,1,508.79825066254665,59.58999641549292,-0.04624745901694168,True,0.01959699917600236,-0.02876869473759243,0.0,0,True,True,485.2676244171389
242,571,7,uninformed,MARKET,SELL,,2,482.13543843596955,6.264371962338714,,True,0.01959699917600236,-0.02876869473759243,0.0,0,True,False,424.2333880462711
243,572,1,market_maker,LIMIT,BUY,451.41684283891794,1,454.5990360915589,61.337176651160064,-0.007000000000000098,False,0.0357948667008567,-0.12789715831533308,0.0,0,True,False,451.41684283891794
